Unnamed: 0,name,description,reviews,rating,website,featured_image,ranking,address,latitude,longitude,reviews_per_rating,review_keywords,price_range,city,destinationType,TAG,country,Topic
85,TUI BLUE Medina Gardens,"['tui rep', 'fountain bar', 'jacuzzi room', 'main pool', 'fitness instructor', 'gala night', 'relaxation pool', 'white night', 'artisan centre', 'pool party', 'moroccan night', 'plenty of sunbeds', 'buffet restaurant', 'main restaurant', 'robes and slippers', 'themed nights', 'management team', 'hotel is in a great location', 'smaller pool', 'moroccan dishes', 'spent a week here', 'heated pool', 'an amazing holiday', 'all inclusive hotel', 'restaurant staff', 'for making our holiday', 'relaxing holiday', 'sun loungers', 'a great week', 'evening entertainment']",1738,4.5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/17/b2/53/tui-blue-medina-gardens.jpg,"{""current_rank"": 145, ""total"": 800}","Arset Djenan Lakhdar, Marrakech 40000 Morocco",31.627748,-7.995484,"{""1"": 25, ""2"": 34, ""3"": 94, ""4"": 324, ""5"": 1261}","['tui rep', 'fountain bar', 'jacuzzi room', 'main pool', 'fitness instructor', 'gala night', 'relaxation pool', 'white night', 'artisan centre', 'pool party', 'moroccan night', 'plenty of sunbeds', 'buffet restaurant', 'main restaurant', 'robes and slippers', 'themed nights', 'management team', 'hotel is in a great location', 'smaller pool', 'moroccan dishes', 'spent a week here', 'heated pool', 'an amazing holiday', 'all inclusive hotel', 'restaurant staff', 'for making our holiday', 'relaxing holiday', 'sun loungers', 'a great week', 'evening entertainment']",mid-range,Marrakech,Hotel,"['Markets & Souks', 'buffet', 'Premium Hospitality', 'Refreshing Retreats', 'Accommodation', 'sunbeds', 'Perfect Week']",Morocco,Hotel Staff & Service
86,"Marrakech Riads, Angsana Heritage Collection","['riad blanc', 'riad lydines', 'bab firdaus', 'mobile phone', 'roof terrace', 'the main square', 'bahia palace', 'plunge pool', 'memorable stay', 'stayed nights', 'riad experience', 'narrow streets', 'breakfast and dinner', 'long weekend', 'small pool', 'atlas mountains', 'away from the hustle and bustle', 'an oasis', 'mint tea', 'tucked away', 'day trip', 'souks', 'morocco', 'ismail', 'courtyard', 'luc', 'guide', 'slippers', 'taxis', 'el']",1282,4.5,https://tripadvisor.com/Commerce?p=TABAIndependentHotels&src=0&geo=628885&from=Hotel_Review&area=&slot=1&matchID=1&oos=0&cnt=1&silo=30356&bucket=875171&ubucket=875171&nrank=1&crank=1&clt=CLD&tm=321026821&managed=false&capped=false&gosox=5_3Y6UYwwGjgw_c7hEwIkettNTjuC0FwpmDJqIZI9SXO-a5VxNpJc98DEIrT0DJpxbmnYdy_7jnWOlUF7t9V7Q&adults=2&child_rm_ages=&inDay=5&outDay=6&rooms=1&inMonth=3&inYear=2025&outMonth=3&outYear=2025&def_d=false&bapid=1&cs=1cf0ef189a0124d5e890bcb0548e2fbe8_JkU,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/14/38/e5/patio.jpg,"{""current_rank"": 23, ""total"": 1251}","24 Derb Si Said, Marrakech 40000 Morocco",31.622423,-7.983676,"{""1"": 10, ""2"": 18, ""3"": 47, ""4"": 263, ""5"": 944}","['riad blanc', 'riad lydines', 'bab firdaus', 'mobile phone', 'roof terrace', 'the main square', 'bahia palace', 'plunge pool', 'memorable stay', 'stayed nights', 'riad experience', 'narrow streets', 'breakfast and dinner', 'long weekend', 'small pool', 'atlas mountains', 'away from the hustle and bustle', 'an oasis', 'mint tea', 'tucked away', 'day trip', 'souks', 'morocco', 'ismail', 'courtyard', 'luc', 'guide', 'slippers', 'taxis', 'el']",low,Marrakech,Hotel,"['riad', 'Cultural', 'Swimming & Pools', 'guided tour']",Morocco,General Experience
87,Valeria Madina Club Resort,"['entertainment team', 'clean rooms', 'mango pool', 'break dance', 'french families', 'amazing resort', 'pools are lovely', 'aqua zumba', 'nice holiday', 'aqua park', 'mini disco', 'an enjoyable stay', 'winter break', 'loved our stay', 'sister hotel', 'all inclusive hotel', 'meal times', 'fresh towels', 'plenty of sunbeds', 'the hotel manager', 'family holiday', 'main pool', 'the ground floor', 'tagine', 'mido', 'entertaiment', 'marmara', 'yummmy', 'juluis', 'aya']",4447,4.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/19/52/ff/club-marmara-madina.jpg,"{""current_rank"": 276, ""total"": 800}","Route De Fes Bab Atlas, Marrakech 40000 Morocco",31.66246,-7.891984,"{""1"": 309, ""2"": 348, ""3"": 655, ""4"": 1342, ""5"": 1793}","['entertainment team', 'clean rooms', 'mango pool', 'break dance', 'french families', 'amazing resort', 'pools are lovely', 'aqua zumba', 'nice holiday', 'aqua park', 'mini disco', 'an enjoyable stay', 'winter break', 'loved our stay', 'sister hotel', 'all inclusive hotel', 'meal times', 'fresh towels', 'plenty of sunbeds', 'the hotel manager', 'family holiday', 'main pool', 'the ground floor', 'tagine', 'mido', 'entertaiment', 'marmara', 'yummmy', 'juluis', 'aya']",luxury,Marrakech,Hotel,"['parking', 'Cultural', 'Hospitality', 'Hospitality', 'Easy Access']",Morocco,Hotel Staff & Service
88,Click Riad Marrakech,[],598,5.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/64/76/84/caption.jpg,"{""current_rank"": 11, ""total"": 800}","Derb El Ferrane Ndeg57 Arest El Mesfioui , Bab Ghmat , Marrakech, Marrakech 40400 Morocco",31.625841,-7.976133,"{""1"": 3, ""2"": 4, ""3"": 1, ""4"": 40, ""5"": 551}",[],low,Marrakech,Hotel,[],Morocco,
89,Kenzi Rose Garden,"['animation team', 'nice stay', 'very nice hotel', 'aqua gym', 'guest relations', 'walking distance', 'recommend this hotel', 'pool bar', 'rooms are big', 'water polo', 'spacious room', 'pool staff', 'half board', 'kids club', 'visit marrakech', 'an oasis', 'rania', 'aya', 'omar', 'pools', 'reception', 'waterpolo', 'towels', 'selma', 'eid', 'gueliz', 'honeymoon', 'concierge', 'tennis', 'square']",960,4.5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/a3/e7/e2/kenzi-rose-garden.jpg,"{""current_rank"": 197, ""total"": 800}","Avenue Du President Kennedy, Marrakech 40000 Morocco",31.62243,-8.006564,"{""1"": 55, ""2"": 30, ""3"": 74, ""4"": 120, ""5"": 681}","['animation team', 'nice stay', 'very nice hotel', 'aqua gym', 'guest relations', 'walking distance', 'recommend this hotel', 'pool bar', 'rooms are big', 'water polo', 'spacious room', 'pool staff', 'half board', 'kids club', 'visit marrakech', 'an oasis', 'rania', 'aya', 'omar', 'pools', 'reception', 'waterpolo', 'towels', 'selma', 'eid', 'gueliz', 'honeymoon', 'concierge', 'tennis', 'square']",luxury,Marrakech,Hotel,"['Scenic Getaways', 'Hotel Staff', 'Guest Experience', 'Lounge & Leisure']",Morocco,Hotel Staff & Service
90,Marrakech Ryads Parc,"['animation team', 'blue bar', 'every night', 'terrace bar', 'ample sunbeds', 'buffet restaurant', 'the hotel shuttle bus', 'evening entertainment', 'relaxing week', 'camel riding', 'great holiday', 'speak french', 'enjoyed my stay', 'family holiday', 'double bed', 'pool area is', 'table tennis', 'hotel is lovely', 'water polo', 'all inclusive hotel', 'hotel grounds', 'guided tour', 'rooms are lovely', 'cleaned daily', 'moroccan food', 'pancakes', 'tagine', 'the hustle and bustle', 'atlas mountains', 'ona']",1153,4.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/c3/e5/37/ona-marrakech-ryads-spa.jpg,"{""current_rank"": 278, ""total"": 800}","Douar Ouled Berrahmoun, Marrakech 40000 Morocco",31.703922,-7.957321,"{""1"": 107, ""2"": 104, ""3"": 147, ""4"": 248, ""5"": 547}","['animation team', 'blue bar', 'every night', 'terrace bar', 'ample sunbeds', 'buffet restaurant', 'the hotel shuttle bus', 'evening entertainment', 'relaxing week', 'camel riding', 'great holiday', 'speak french', 'enjoyed my stay', 'family holiday', 'double bed', 'pool area is', 'table tennis', 'hotel is lovely', 'water polo', 'all inclusive hotel', 'hotel grounds', 'guided tour', 'rooms are lovely', 'cleaned daily', 'moroccan food', 'pancakes', 'tagine', 'the hustle and bustle', 'atlas mountains', 'ona']",luxury,Marrakech,Hotel,"['shuttle', 'Outdoor Spaces', 'Local Flavors', 'World-Class Amenities', 'Positivity', 'Skyline Views', 'walking tour']",Morocco,Bars & Lounges
91,Jaal Riad Resort,"['f b manager', 'pool view room', 'a wonderful stay', 'stunning hotel', 'french guests', 'duty manager', 'pool area is lovely', 'peace and tranquility', 'rose petals', 'moroccan restaurant', 'day trip', 'every morning', 'the hustle and bustle', 'atlas mountains', 'salim', 'sauna', 'musicians', 'taxi', 'loungers', 'maids', 'marakesh', 'morocco', 'terrace', 'hammam', 'medina']",528,4.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/83/8d/a4/jaal-riad-resort-adults.jpg,"{""current_rank"": 227, ""total"": 800}","Avenue Mohammed VI, Marrakech 40020 Morocco",31.593313,-7.990948,"{""1"": 41, ""2"": 53, ""3"": 51, ""4"": 70, ""5"": 313}","['f b manager', 'pool view room', 'a wonderful stay', 'stunning hotel', 'french guests', 'duty manager', 'pool area is lovely', 'peace and tranquility', 'rose petals', 'moroccan restaurant', 'day trip', 'every morning', 'the hustle and bustle', 'atlas mountains', 'salim', 'sauna', 'musicians', 'taxi', 'loungers', 'maids', 'marakesh', 'morocco', 'terrace', 'hammam', 'medina']",luxury,Marrakech,Hotel,"['parking', 'Outdoor Spaces', 'Guest Experience', 'Guest Experience', 'taxi', 'Qatari Elegance']",Morocco,General Experience
92,Riad Meriem,"['roof terrace', 'location is great', 'helpful tips', 'main square', 'yogurt']",158,4.5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/82/9f/78/dachterrasse.jpg,"{""current_rank"": 252, ""total"": 800}","97 Derb El Cadi, Azbest Medina, Marrakech Morocco",31.628736,-7.984219,"{""1"": 2, ""2"": 1, ""3"": 7, ""4"": 21, ""5"": 127}","['roof terrace', 'location is great', 'helpful tips', 'main square', 'yogurt']",luxury,Marrakech,Hotel,['Easy Access'],Morocco,General Experience
93,Sofitel Marrakech Palais Imperial & Spa,"['lawrence bar', 'l orangerie', 'pool area', 'beautiful hotel', 'breakfast buffet is', 'pool staff', 'superior room', 'moroccan tea', 'concierge', 'farah', 'shisha', 'loungers', 'taxis', 'hammam', 'souk']",9328,4.5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/72/9b/3b/sofitel-marrakech-palais.jpg,"{""current_rank"": 187, ""total"": 800}","Rue Harroun Errachid Quartier De L'hivernage, Marrakech 40000 Morocco",31.621305,-8.002829,"{""1"": 390, ""2"": 406, ""3"": 694, ""4"": 1589, ""5"": 6250}","['lawrence bar', 'l orangerie', 'pool area', 'beautiful hotel', 'breakfast buffet is', 'pool staff', 'superior room', 'moroccan tea', 'concierge', 'farah', 'shisha', 'loungers', 'taxis', 'hammam', 'souk']",luxury,Marrakech,Hotel,"['Food & Drink', 'transit']",Morocco,Bars & Lounges
94,Ksar Anika Boutique Hotel & Spa,"['rooms are spacious', 'large rooftop terrace', 'inner yard', 'breakfast was amazing', 'traditional hammam', 'bahia palace', 'stayed longer', 'memorable stay', 'riad experience', 'orange juice', 'two nights', 'few minutes walk', 'excellent stay', 'highly recommend this riad', 'rose petals', 'homemade yogurt', 'visit marrakech', 'heart of marrakech', 'swimming pool', 'lovely riad', 'every morning', 'the main square', 'an oasis', 'mellah', 'shampoo', 'fountain', 'tranquil', 'souks', 'comfort', 'courtyard']",209,5.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/90/1d/b7/outdoor-courtyard-pool.jpg,"{""current_rank"": 35, ""total"": 800}","Avenue Imam El Ghazali Mellah Next to Jewish Monument Mellah, Marrakech 40000 Morocco",31.62079,-7.980777,"{""1"": 1, ""2"": 0, ""3"": 1, ""4"": 9, ""5"": 198}","['rooms are spacious', 'large rooftop terrace', 'inner yard', 'breakfast was amazing', 'traditional hammam', 'bahia palace', 'stayed longer', 'memorable stay', 'riad experience', 'orange juice', 'two nights', 'few minutes walk', 'excellent stay', 'highly recommend this riad', 'rose petals', 'homemade yogurt', 'visit marrakech', 'heart of marrakech', 'swimming pool', 'lovely riad', 'every morning', 'the main square', 'an oasis', 'mellah', 'shampoo', 'fountain', 'tranquil', 'souks', 'comfort', 'courtyard']",low,Marrakech,Hotel,"['Water Activities', 'Hotel Staff', 'City Vibes', 'Mindful', 'Qatari Elegance']",Morocco,General Experience
95,Barcelo Palmeraie Oasis Resort,"['lovely relaxing time', 'great experience for the entire family', 'extra guests', 'the friendly reception staff', 'kids pool', 'show cooking', 'pool bar', 'guest experience', 'half board', 'shuttle bus service', 'buffet food', 'guest services', 'kids club', 'free shuttle', 'room was clean and comfortable', 'french guests', 'main bar', 'excellent holiday', 'lovely hotel', 'moroccan dishes', 'quiet location', 'tennis courts', 'great facilities', 'hotel grounds', 'orange blossom', 'table tennis', 'visiting marrakech', 'wonderful stay', 'would highly recommend this hotel', 'stayed here for a week']",1746,4.5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/70/a0/07/barcelo-palmeraie.jpg,"{""current_rank"": 179, ""total"": 800}","KM 6 Route de Fes, Marrakech 40600 Morocco",31.66131,-7.933358,"{""1"": 104, ""2"": 77, ""3"": 153, ""4"": 309, ""5"": 1104}","['lovely relaxing time', 'great experience for the entire family', 'extra guests', 'the friendly reception staff', 'kids pool', 'show cooking', 'pool bar', 'guest experience', 'half board', 'shuttle bus service', 'buffet food', 'guest services', 'kids club', 'free shuttle', 'room was clean and comfortable', 'french guests', 'main bar', 'excellent holiday', 'lovely hotel', 'moroccan dishes', 'quiet location', 'tennis courts', 'great facilities', 'hotel grounds', 'orange blossom', 'table tennis', 'visiting marrakech', 'wonderful stay', 'would highly recommend this hotel', 'stayed here for a week']",mid-range,Marrakech,Hotel,"['Heritage', 'restaurant', 'Luxury Stays', 'Guest Experience', 'Hotel Staff', 'Guest Experience']",Morocco,Hotel Staff & Service
96,"InterContinental Doha Beach & Spa, an IHG hotel","['coral restaurant', 'belgian cafe', 'la mar', 'mykonos restaurant', 'greek restaurant', 'the club lounge', 'pool terrace', 'special thanks', 'private beach', 'excellent service', 'taking care', 'sea view', 'sushi', 'many thanks', 'thank you so much', 'west bay', 'belgium', 'ashok', 'paloma', 'tuan', 'elsa', 'ihg', 'team', 'mr', 'grace', 'gym', 'brunch', 'friday', 'staycation', 'guys']",4583,4.5,https://tripadvisor.com/Commerce?p=TABAIndependentHotels&src=139917197&geo=299178&from=Hotel_Review&area=&slot=1&matchID=1&oos=0&cnt=1&silo=30356&bucket=1007820&nrank=1&crank=1&clt=CLD&ttype=ContactLinkDesktop&tm=321026950&managed=false&capped=false&gosox=srVNQGoQ5BIVms7GkGUZCKL4CLybQm-R30SAtBsffBKISYJpTBzVDJrspvZooaZMtTBJMWLqDYB4ZNe5zmZDb5xAxxPmH3A0JXPG8B6kpDud6YY_xckpBuP0UW0wMBtI&adults=2&child_rm_ages=&inDay=5&outDay=6&rooms=1&dated=true&inMonth=3&inYear=2025&outMonth=3&outYear=2025&def_d=false&bapid=1&cs=1f4fda0a78f3cdcfcce1d8bf0bc835346_73Z,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/ac/41/51/intercontinental-doha.jpg,"{""current_rank"": 14, ""total"": 224}","Street 900 Bldg. No. 25, Zone 61, Al Dafna, West Bay, Doha, State Of Qatar, Doha Qatar",25.3487,51.529198,"{""1"": 76, ""2"": 39, ""3"": 129, ""4"": 479, ""5"": 3860}","['coral restaurant', 'belgian cafe', 'la mar', 'mykonos restaurant', 'greek restaurant', 'the club lounge', 'pool terrace', 'special thanks', 'private beach', 'excellent service', 'taking care', 'sea view', 'sushi', 'many thanks', 'thank you so much', 'west bay', 'belgium', 'ashok', 'paloma', 'tuan', 'elsa', 'ihg', 'team', 'mr', 'grace', 'gym', 'brunch', 'friday', 'staycation', 'guys']",low,Doha,Hotel,"['experience', 'Positivity', 'Chill & Relax', 'Spiritual']",Qatar,General Experience
97,Premier Inn Doha Airport Hotel,"['short night', 'special thanks', 'f b', 'between flights', 'minutes from the airport', 'excellent service', 'comfy bed', 'great stay', 'world cup', 'national museum', 'short stay', 'hour layover', 'excellent experience', 'housekeeping team', 'restaurant staff', 'metro station', 'close to the airport', 'second home', 'long flight', 'keep up the good work', 'room service', 'thank you so much', 'excellent hotel', 'quarantine', 'mj', 'rahman', 'bandara', 'mr', 'rai', 'lok']",347,5.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/2b/1e/d0/premier-inn-doha-airport.jpg,"{""current_rank"": 47, ""total"": 224}","Saeed Bin Al Aas Street Off C Ring Road, Doha Qatar",25.28122,51.5507,"{""1"": 4, ""2"": 0, ""3"": 8, ""4"": 31, ""5"": 304}","['short night', 'special thanks', 'f b', 'between flights', 'minutes from the airport', 'excellent service', 'comfy bed', 'great stay', 'world cup', 'national museum', 'short stay', 'hour layover', 'excellent experience', 'housekeeping team', 'restaurant staff', 'metro station', 'close to the airport', 'second home', 'long flight', 'keep up the good work', 'room service', 'thank you so much', 'excellent hotel', 'quarantine', 'mj', 'rahman', 'bandara', 'mr', 'rai', 'lok']",low,Doha,Hotel,"['shuttle', 'Comfort & Hygiene', 'taxi']",Qatar,General Experience
98,Oryx Airport Hotel,"['long layover', 'hour layover', 'between flights', 'teddy bear', 'wake up call', 'hamad international airport', 'transit passengers', 'qatar airways', 'connecting flight', 'room service', 'comfortable bed', 'hotel room', 'booked this hotel', 'short stay', 'sleep', 'shower', 'convenience', 'airside', 'hairdryer', 'immigration', 'stopover', 'rates', 'gym', 'maldives', 'slippers', 'checkin', 'mr']",1654,4.5,https://tripadvisor.com/Commerce?p=TABAIndependentHotels&src=0&geo=6947628&from=Hotel_Review&area=&slot=3&matchID=1&oos=0&cnt=1&silo=30356&bucket=875171&ubucket=875171&nrank=1&crank=1&clt=CLD&tm=321026950&managed=false&capped=false&gosox=5_3Y6UYwwGjgw_c7hEwIkUPMoXqF0WqUzs16nPFFbTSMJE3ze8Vu9xFXsUq8ous969DfO6RkoRFBrhW54XvEOg&adults=2&child_rm_ages=&inDay=5&outDay=6&rooms=1&inMonth=3&inYear=2025&outMonth=3&outYear=2025&def_d=false&bapid=3&cs=1aa30fbe1a03bd262df2019671cef7894_6NK,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/21/b9/68/external-view.jpg,"{""current_rank"": 2, ""total"": 24}","Hamad International Airport, Doha Qatar",25.262321,51.612892,"{""1"": 41, ""2"": 49, ""3"": 146, ""4"": 510, ""5"": 908}","['long layover', 'hour layover', 'between flights', 'teddy bear', 'wake up call', 'hamad international airport', 'transit passengers', 'qatar airways', 'connecting flight', 'room service', 'comfortable bed', 'hotel room', 'booked this hotel', 'short stay', 'sleep', 'shower', 'convenience', 'airside', 'hairdryer', 'immigration', 'stopover', 'rates', 'gym', 'maldives', 'slippers', 'checkin', 'mr']",low,Doha,Hotel,"['Outdoor Spaces', 'Accommodation', 'luggage', 'Positive Vibes']",Qatar,General Experience
99,Banana Island Resort Doha by Anantara,"['q lounge', 'al nahham', 'azraq restaurant', 'surf pool', 'private pool', 'arabic restaurant', 'day pass', 'kids club', 'special thanks', 'amazing experience', 'sea view', 'thank you so much', 'taking care', 'amazing staff', 'bowling', 'villa', 'cinema', 'teds', 'facilities', 'maldives', 'tennis', 'mr', 'bassem', 'team', 'services', 'relaxation', 'butler', 'guys', 'staycation', 'kindness']",5686,4.5,https://tripadvisor.com/Commerce?p=TABAIndependentHotels&src=0&geo=6002564&from=Hotel_Review&area=&slot=1&matchID=1&oos=0&cnt=1&silo=30356&bucket=875171&ubucket=875171&nrank=1&crank=1&clt=CLD&tm=321026950&managed=false&capped=false&gosox=5_3Y6UYwwGjgw_c7hEwIkT7LT8DrhfrwrrkViSADcs4rZ8NL6jsp7g_EPXvr5hvQo0bz5z3zKdgAwvIXbhSAxQ&adults=2&child_rm_ages=&inDay=5&outDay=6&rooms=1&inMonth=3&inYear=2025&outMonth=3&outYear=2025&def_d=false&bapid=1&cs=1c6497a45cfffb21c12f10a33d803a047_gNo,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/14/c1/43/caption.jpg,"{""current_rank"": 40, ""total"": 224}","Banana Island, Doha 23919 Qatar",25.298029,51.640636,"{""1"": 137, ""2"": 126, ""3"": 186, ""4"": 602, ""5"": 4635}","['q lounge', 'al nahham', 'azraq restaurant', 'surf pool', 'private pool', 'arabic restaurant', 'day pass', 'kids club', 'special thanks', 'amazing experience', 'sea view', 'thank you so much', 'taking care', 'amazing staff', 'bowling', 'villa', 'cinema', 'teds', 'facilities', 'maldives', 'tennis', 'mr', 'bassem', 'team', 'services', 'relaxation', 'butler', 'guys', 'staycation', 'kindness']",low,Doha,Hotel,"['experience', 'Outdoor Spaces', 'Local Flavors', 'long stay', 'Positive Vibes']",Qatar,General Experience
100,Al Najada Doha Hotel By Tivoli,"['souq waqif', 'piazza view', 'sister hotel', 'metro station', 'perfect location', 'national museum', 'breakfast was excellent', 'walking distance', 'lovely hotel', 'wonderful stay', 'hotel is located', 'early check', 'five star hotel', 'special thanks', 'world cup', 'amazing staff', 'sharif', 'corniche', 'stopover', 'balconies', 'bathrobes', 'concierge', 'skyline', 'mr', 'services', 'kindness', 'taxis', 'quarantine', 'arabic']",887,4.5,https://tripadvisor.com/Commerce?p=TABAIndependentHotels&src=0&geo=14938731&from=Hotel_Review&area=&slot=1&matchID=1&oos=0&cnt=1&silo=30356&bucket=875171&ubucket=875171&nrank=1&crank=1&clt=CLD&tm=321026950&managed=false&capped=false&gosox=5_3Y6UYwwGjgw_c7hEwIkYLkYITDrvl6s0ev_lO7NJuq_eRd-LZf2HtBmF-_edU_3kXUR6kcs5mJLj3GaC4c1g&adults=2&child_rm_ages=&inDay=5&outDay=6&rooms=1&inMonth=3&inYear=2025&outMonth=3&outYear=2025&def_d=false&bapid=1&cs=16931e5d08c08c95b67caf36151e4104d_LZH,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/95/e4/68/piazza-view.jpg,"{""current_rank"": 52, ""total"": 224}","Barahat Al Jufairi Street, Doha Qatar",25.2849,51.53366,"{""1"": 20, ""2"": 8, ""3"": 21, ""4"": 96, ""5"": 742}","['souq waqif', 'piazza view', 'sister hotel', 'metro station', 'perfect location', 'national museum', 'breakfast was excellent', 'walking distance', 'lovely hotel', 'wonderful stay', 'hotel is located', 'early check', 'five star hotel', 'special thanks', 'world cup', 'amazing staff', 'sharif', 'corniche', 'stopover', 'balconies', 'bathrobes', 'concierge', 'skyline', 'mr', 'services', 'kindness', 'taxis', 'quarantine', 'arabic']",low,Doha,Hotel,"['Food & Drink', 'long stay', 'City Vibes', 'taxi', 'Excursion Ready', 'Spiritual', 'Authentic Traditions']",Qatar,Hotel Staff & Service
101,Shaza Doha,"['grand trunk road', 'thank you so much', 'see you soon', 'mouth watering', 'amazing hotel', 'special thanks', 'spa', 'services', 'sindhi', 'asif', 'team', 'cleanliness', 'reception', 'ambience', 'souq', 'floor', 'mr']",282,4.5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/3c/be/66/exterior.jpg,"{""current_rank"": 58, ""total"": 224}","Msheireb Street, Doha 19053 Qatar",25.286966,51.540802,"{""1"": 9, ""2"": 7, ""3"": 7, ""4"": 18, ""5"": 241}","['grand trunk road', 'thank you so much', 'see you soon', 'mouth watering', 'amazing hotel', 'special thanks', 'spa', 'services', 'sindhi', 'asif', 'team', 'cleanliness', 'reception', 'ambience', 'souq', 'floor', 'mr']",low,Doha,Hotel,"['parking', 'Luxury Stays', 'Guest Experience']",Qatar,General Experience
102,Central Inn Souq Waqif,[],81,4.5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/c8/6b/cf/entrance.jpg,"{""current_rank"": 96, ""total"": 224}","948 Bin malik 948, Zone, Souq Waqif, Old Al Ghanim, Doha 19442 Qatar",25.22938,51.54079,"{""1"": 6, ""2"": 2, ""3"": 2, ""4"": 9, ""5"": 62}",[],mid-range,Doha,Hotel,[],Qatar,
103,The Chedi Katara Hotel & Resort - A GHM hotel,"['reception manager', 'special thanks', 'an amazing experience', 'the swimming pool area', 'day pass', 'cigar lounge', 'many thanks', 'the hotel staff', 'exceptional service', 'enjoyed our stay', 'amazing staff', 'beautiful hotel', 'thank you so much', 'west bay', 'patara', 'johannes', 'ms', 'villa', 'persian', 'team', 'lal', 'privacy', 'assistance', 'amenities', 'lobby', 'luggage', 'gym', 'staycation', 'qatar', 'services']",1158,5.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/2c/44/17/pool-exterior-day.jpg,"{""current_rank"": 3, ""total"": 224}","834 Shakespeare St Katara Cultural Village, Doha Qatar",25.363853,51.529472,"{""1"": 3, ""2"": 4, ""3"": 7, ""4"": 47, ""5"": 1098}","['reception manager', 'special thanks', 'an amazing experience', 'the swimming pool area', 'day pass', 'cigar lounge', 'many thanks', 'the hotel staff', 'exceptional service', 'enjoyed our stay', 'amazing staff', 'beautiful hotel', 'thank you so much', 'west bay', 'patara', 'johannes', 'ms', 'villa', 'persian', 'team', 'lal', 'privacy', 'assistance', 'amenities', 'lobby', 'luggage', 'gym', 'staycation', 'qatar', 'services']",low,Doha,Hotel,"['Oreintal', 'Premium Hospitality', 'Outdoor Spaces', 'Hotel Staff', 'Guest Experience', 'lounge', 'airport']",Qatar,General Experience
104,Steigenberger Hotel Doha,"['semi buffet', 'surely comeback', 'ramadan iftar', 'breakfast buffet', 'very clean hotel', 'special thanks', 'very nice experience', 'metro station', 'seafood night', 'f b', 'enjoyed my stay', 'professional staff', 'spacious rooms', 'excellent service', 'thank you very much', 'excellent hotel', 'swimming pool', 'esperanza', 'eunice', 'mona', 'shiva', 'olea', 'nur', 'rochelle', 'osama', 'vibes', 'supervisor', 'team', 'staycation', 'varieties']",364,4.5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/5c/34/ae/steigenberger-hotel-doha.jpg,"{""current_rank"": 72, ""total"": 224}","Al Matar Street, Plot. No. 9, Street No. 850, Area No. 26 Building No. 82, Street No. 310, Zone No. 26, Doha Qatar",25.271074,51.545113,"{""1"": 23, ""2"": 8, ""3"": 13, ""4"": 38, ""5"": 282}","['semi buffet', 'surely comeback', 'ramadan iftar', 'breakfast buffet', 'very clean hotel', 'special thanks', 'very nice experience', 'metro station', 'seafood night', 'f b', 'enjoyed my stay', 'professional staff', 'spacious rooms', 'excellent service', 'thank you very much', 'excellent hotel', 'swimming pool', 'esperanza', 'eunice', 'mona', 'shiva', 'olea', 'nur', 'rochelle', 'osama', 'vibes', 'supervisor', 'team', 'staycation', 'varieties']",low,Doha,Hotel,"['riad', 'Premium Hospitality', 'Resort & Relaxation', 'Guest Experience', 'Hotel Staff', 'Guest Experience', 'Late Night Experience']",Qatar,Hotel Staff & Service
